#{"t_start": 1761782181.083617, "env_id": "None"}
r,l,t
-8.328571,439,140.890163
-17.5,408,141.109984
-101.0,352,141.313755
-142.114286,377,141.522703
-6.0,346,141.726236
-44.6,481,141.960986
-59.942857,392,143.161494
-62.857143,441,143.429861
-91.042857,478,143.673967
-118.978571,411,143.892699
-127.407143,397,144.106676
-96.478571,409,144.326424
8.035714,361,145.489245
-144.328571,460,145.766499
-89.378571,460,146.013756
-68.264286,402,146.232571
-119.0,404,146.449892
-64.45,399,146.665873
-105.628571,389,146.878907
-118.292857,428,148.109231
25.0,404,148.373686
-93.528571,432,148.606909
-78.5,352,148.816136
-90.828571,434,149.038705
14.957143,358,149.245112
-113.0,357,149.451537
-79.071429,413,150.631665
-157.428571,543,150.918878
-135.557143,370,151.133893
-123.557143,378,151.346197
-70.092857,450,151.5725
-39.742857,465,151.804265
-143.921429,375,152.968761
4.285714,394,153.219613
-52.942857,415,153.451767
-11.385714,394,153.668532
-119.821429,428,153.889756
-44.828571,463,154.11828
-84.0,404,154.335413
-108.85,397,155.544269
18.735714,391,155.784764
-90.357143,440,156.012601
11.407143,470,156.246246
-133.692857,443,156.473411
-73.0,349,156.680745
-57.264286,424,157.860261
-141.692857,557,158.1566
-129.764286,412,158.381541
-62.357143,458,158.608245
-69.335714,406,158.824555
-92.057143,389,159.035153
-77.585714,429,160.225008
-77.964286,431,160.496905
-14.178571,351,160.710385
-75.942857,458,160.938382
-41.764286,348,161.145998
-122.0,410,161.363748
-67.4,426,161.586566
5.664286,438,162.808897
-108.778571,352,163.054871
-130.964286,424,163.283811
-153.771429,396,163.499704
1.221429,412,163.718345
-87.521429,461,163.94885
-1.028571,379,165.106278
-53.478571,439,165.37796
-40.028571,471,165.613735
-56.757143,451,165.840338
-6.0,362,166.047299
-86.778571,379,166.261696
-89.478571,442,166.488789
-50.614286,440,167.702088
-116.707143,434,167.961468
-57.757143,440,168.192899
-72.535714,432,168.416434
-74.557143,377,168.627136
-102.742857,452,168.856623
-70.742857,444,170.053943
-72.821429,409,170.31365
-75.792857,432,170.542481
-80.107143,384,170.755687
-126.328571,429,170.977018
-139.778571,365,171.18739
-81.328571,392,171.400643
-101.335714,359,172.567307
-18.264286,412,172.826802
-123.778571,365,173.040514
-95.764286,360,173.249105
-69.907143,416,173.467155
-73.942857,357,173.674076
-109.55,435,173.897308
-103.557143,356,175.113352
-122.557143,373,175.361325
-63.242857,477,175.596283
-55.121429,408,175.814275
-55.2,449,176.041175
-42.5,343,176.246319
-162.607143,461,177.411626
-64.057143,394,177.668703
-17.764286,373,177.884933
-161.642857,400,178.098917
-84.778571,356,178.309971
-14.678571,467,178.546259
-111.407143,438,178.769112
-109.542857,408,179.975067
-78.264286,416,180.23405
-70.178571,438,180.458526
-142.328571,434,180.68057
-27.535714,407,180.902837
-89.664286,445,181.127751
-41.9,377,182.284028
-151.671429,401,182.550135
-25.178571,417,182.769597
-12.257143,444,182.992507
-74.5,349,183.194326
-94.571429,434,183.422273
-18.985714,410,183.643403
-124.028571,480,184.903193
-65.892857,396,185.160948
12.342857,518,185.414608
-112.992857,405,185.635195
-154.278571,389,185.8478
-105.435714,368,186.054391
25.0,374,187.279615
-114.257143,423,187.550566
29.235714,420,187.781228
-70.5,343,187.995096
-107.107143,388,188.212643
-93.778571,396,188.427621
-145.164286,416,188.645932
