#{"t_start": 1761614132.6531808, "env_id": "None"}
r,l,t
-138.710552,396,522.118025
53.038053,351,522.431174
20.499776,340,522.742132
89.410067,340,523.05229
135.710226,414,523.390465
-25.854859,1496,529.732035
50.849102,414,530.018087
-376.672195,1765,530.832051
52.200101,427,531.117757
-12.362476,1322,531.575264
-289.090393,414,531.857181
-61.198556,414,532.155873
-269.28753,425,532.458588
-116.370678,601,532.8437
-757.225148,2332,539.459702
159.66456,340,539.71846
-2004.919037,2700,540.769712
-116.610736,340,541.018907
51.767858,414,541.325564
-22.47895,1317,541.774606
-109.753624,565,542.120206
64.291205,422,542.405648
175.639376,414,542.704326
193.807044,990,548.825288
-26.008973,565,549.193267
-37.106223,1315,549.861444
134.192326,340,550.121316
55.005292,351,550.409526
7.307977,425,550.73775
49.54061,340,551.032268
33.515829,416,551.372184
-118.543508,396,551.699595
83.214842,340,552.008489
149.591332,396,552.338735
-256.388462,340,552.648164
47.882371,410,552.991734
75.910707,413,553.323027
78.193319,351,553.635834
-160.115355,414,553.968933
48.469222,1219,560.245227
-81.067536,431,560.555284
-614.486456,340,560.845165
104.300525,351,561.156238
-197.375806,340,561.458618
-211.301737,1129,561.911553
-803.523372,2388,562.830747
62.593355,414,563.111469
-251.855395,351,563.385807
140.47684,418,563.691865
-354.090639,1309,569.896487
185.944186,414,570.27091
-244.633528,414,570.608175
-83.507647,419,570.9434
-118.766281,340,571.238506
210.829865,417,571.572761
-177.021265,416,571.907868
-1680.728107,2625,573.045964
-267.146024,340,573.293574
100.728024,414,573.591052
161.305874,425,573.900469
107.641719,351,574.184283
115.557825,418,574.506713
88.439769,340,574.808049
164.946049,413,575.151239
128.937554,396,581.110415
129.183218,340,581.441473
-252.551365,414,581.787035
-177.355689,414,582.1213
110.753915,1699,582.947893
49.868026,424,583.236251
111.408729,340,583.510827
180.037652,450,583.840639
170.149842,426,584.165711
-279.110437,414,584.494549
124.942885,414,584.830168
125.005275,1808,585.44794
-233.698356,426,585.734247
-817.69814,2443,592.372973
82.297545,351,592.631651
178.121137,396,592.925912
201.043472,414,593.234363
211.343567,444,593.562332
30.682284,1251,594.033825
163.23584,340,594.287969
206.813654,351,594.574937
-120.42127,411,594.894517
130.17781,1559,595.689673
-120.150558,470,601.537492
-347.918444,396,601.918684
11.06002,425,602.264081
98.044806,423,602.601215
115.073935,351,602.911567
53.880121,414,603.246098
52.823007,434,603.585973
-1021.061803,1533,604.354589
233.448087,439,604.647048
-272.52884,1212,605.233131
391.339603,1170,605.637543
119.029294,340,605.888002
138.928731,396,606.179775
-185.016899,340,606.457585
-757.247794,2083,613.086186
-564.125662,1843,613.879562
238.262667,414,614.163247
61.052198,414,614.456451
85.06754,414,614.76109
178.066143,340,615.034376
127.774873,396,615.338613
109.183224,414,615.680454
-241.346088,396,616.008368
51.570603,426,616.358558
-189.845949,351,616.677167
109.965591,351,616.998439
35.558051,416,617.352151
246.829726,419,623.311593
-220.217065,340,623.622482
-125.380353,351,623.93654
227.031477,414,624.274692
-268.986582,1462,624.800209
99.720099,425,625.086266
-146.830949,1822,625.881442
-130.991308,1698,626.646229
97.910283,351,626.906385
273.968948,1472,632.947127
132.529021,351,633.252246
203.469114,1007,633.853062
193.758758,351,634.125506
143.984671,423,634.519083
-138.201522,340,634.80909
-184.724128,396,635.153193
-228.507874,340,635.459302
33.791093,414,635.793496
-299.020963,1562,636.593925
-1074.722881,1784,637.141488
136.109111,439,637.430673
68.226038,414,643.207667
349.673119,1432,643.930757
103.875602,396,644.207474
-186.239942,426,644.520844
116.38997,396,644.832876
77.649748,351,645.135371
52.698658,396,645.461693
168.594074,414,645.797921
185.780698,351,646.109587
-206.476997,395,646.437138
-234.053262,422,646.777127
-822.139459,2137,647.462529
-228.206298,351,647.720187
-501.809443,414,653.592026
-465.819583,935,654.040347
