#{"t_start": 1761694618.8859038, "env_id": "None"}
r,l,t
126.375839,323,194.646248
205.83317,323,194.846161
151.74443,320,195.046187
359.640927,320,195.242751
-62.87128,2700,198.730985
250.210584,320,198.942712
-161.207208,2700,199.658951
352.266647,320,199.855932
233.174465,320,200.055425
272.948603,320,200.254765
218.301373,323,200.454111
263.54147,320,200.652068
280.432926,323,200.85502
151.941957,320,201.053285
-212.311597,2700,204.220552
203.302369,323,204.429257
333.913754,320,204.630635
301.336753,320,204.828163
-314.871417,2700,205.552813
360.724621,320,205.749826
282.570045,320,205.949492
186.280906,323,206.148684
235.573472,320,206.346274
287.60004,320,206.543348
296.441308,320,206.739379
251.242215,320,206.938746
163.650807,323,209.648573
234.727675,320,209.944068
244.173524,320,210.173128
76.958985,323,210.385964
198.179958,323,210.589443
-310.021662,2530,211.269467
79.576548,323,211.47018
245.80793,323,211.669129
254.595993,323,211.864809
-261.003305,2700,212.579309
213.927456,323,212.776208
168.69371,323,215.503419
209.215271,320,215.793171
219.437395,323,216.027179
202.986211,323,216.244696
158.19165,323,216.449069
317.709615,320,216.648214
262.902706,320,216.844464
288.913991,320,217.041819
186.737828,320,217.239669
192.364424,320,217.435643
364.313777,320,217.629271
200.052176,323,217.826813
268.453931,323,218.024399
-388.579043,2700,218.723078
102.996708,323,218.925773
55.680428,323,219.122853
323.538243,320,219.322484
257.311442,320,222.59796
235.243347,320,222.914794
339.65676,320,223.164892
-277.650494,2700,223.931665
-341.136914,2700,224.640714
247.134133,320,224.837663
-159.09596,2700,227.986942
292.38972,320,228.248154
327.48249,320,228.478601
339.212806,323,228.693978
196.741651,323,228.901865
191.99195,323,229.106652
-165.889109,2700,229.821248
224.256765,323,230.017267
280.108882,320,230.215069
324.31416,320,230.41354
281.893622,320,230.612517
262.138345,320,230.807421
126.221602,323,231.002146
-239.823328,2199,234.584092
-175.178515,2700,235.395909
-233.605574,2700,236.117539
336.394049,320,236.313184
152.561391,323,236.513912
293.413465,323,236.710172
-297.089058,2700,240.016093
318.813623,320,240.245714
-303.37693,2700,241.001029
294.624964,320,241.200039
327.978486,320,241.398236
303.832991,320,241.594523
-279.44658,2700,244.842349
250.678998,323,245.118516
300.305597,320,245.357026
186.637348,323,245.579724
-167.310313,2700,246.31787
297.34665,320,246.515115
185.309112,323,246.718219
301.693282,320,246.916287
-239.737269,2700,250.226154
288.645003,320,250.589914
174.788501,323,250.866137
213.88147,323,251.105468
366.467503,320,251.328093
-210.724143,2700,252.066791
349.263997,320,252.268164
252.176209,323,252.463564
285.969781,320,252.658013
212.06022,323,252.853228
125.223566,323,253.048727
102.22024,323,253.247286
301.532142,320,253.442925
301.244017,320,253.638015
287.810676,320,253.833609
256.650608,323,254.028361
227.104303,320,254.223626
34.468553,323,254.418639
311.129635,320,258.072052
359.331833,320,258.426523
-180.134049,2700,259.286649
275.764272,323,259.493683
-148.166459,2700,260.215293
